video,frame,time_s,head_food_dist
PXL_20260602_183730315.TS_dish1.mp4,49125,1668.478076282987,167.74359073291794
PXL_20260602_183730315.TS_dish1.mp4,49125,1668.478076282987,160.98573034723745
PXL_20260602_183730315.TS_dish1.mp4,49125,1668.478076282987,262.5734168259804
PXL_20260602_183730315.TS_dish1.mp4,49125,1668.478076282987,338.1882591346564
PXL_20260602_183730315.TS_dish1.mp4,122084,4146.452467479537,34.81150880962335
PXL_20260602_183730315.TS_dish1.mp4,122084,4146.452467479537,332.8581830124396
PXL_20260602_183730315.TS_dish1.mp4,122084,4146.452467479537,312.5063189481783
PXL_20260602_183730315.TS_dish1.mp4,122084,4146.452467479537,332.6225755002075
PXL_20260602_183730315.TS_dish1.mp4,130212,4422.511293006826,32.949233478101526
PXL_20260602_183730315.TS_dish1.mp4,130212,4422.511293006826,285.0904276672761
PXL_20260602_183730315.TS_dish1.mp4,130212,4422.511293006826,349.2167786471251
PXL_20260602_183730315.TS_dish1.mp4,130212,4422.511293006826,220.98993886336183
PXL_20260602_183730315.TS_dish1.mp4,107074,3636.6538735862514,59.83769504194015
PXL_20260602_183730315.TS_dish1.mp4,107074,3636.6538735862514,315.8695163254592
PXL_20260602_183730315.TS_dish1.mp4,107074,3636.6538735862514,278.73775460998434
PXL_20260602_183730315.TS_dish1.mp4,107074,3636.6538735862514,341.8240062489703
PXL_20260602_183730315.TS_dish1.mp4,100909,3427.2662432496686,184.98519173156276
PXL_20260602_183730315.TS_dish1.mp4,100909,3427.2662432496686,311.9431120141178
PXL_20260602_183730315.TS_dish1.mp4,100909,3427.2662432496686,274.4344878644967
PXL_20260602_183730315.TS_dish1.mp4,100909,3427.2662432496686,300.70745180601483
PXL_20260602_183730315.TS_dish1.mp4,62908,2136.602927690792,214.1710368284209
PXL_20260602_183730315.TS_dish1.mp4,62908,2136.602927690792,260.5261013729296
PXL_20260602_183730315.TS_dish1.mp4,62908,2136.602927690792,353.80221645733485
PXL_20260602_183730315.TS_dish1.mp4,62908,2136.602927690792,341.6191876724005
PXL_20260602_183730315.TS_dish1.mp4,101648,3452.3655877458136,315.7565594125885
PXL_20260602_183730315.TS_dish1.mp4,101648,3452.3655877458136,354.5050805886153
PXL_20260602_183730315.TS_dish1.mp4,101648,3452.3655877458136,342.20034502451205
PXL_20260602_183730315.TS_dish1.mp4,101648,3452.3655877458136,143.4485690558426
PXL_20260602_183730315.TS_dish1.mp4,96816,3288.251876507149,337.31985703849574
PXL_20260602_183730315.TS_dish1.mp4,96816,3288.251876507149,337.18578766867466
PXL_20260602_183730315.TS_dish1.mp4,96816,3288.251876507149,184.26239209582178
PXL_20260602_183730315.TS_dish1.mp4,96816,3288.251876507149,285.6782404136726
PXL_20260602_183730315.TS_dish1.mp4,2637,89.56288421696158,339.70658042590713
PXL_20260602_183730315.TS_dish1.mp4,2637,89.56288421696158,341.65107503094004
PXL_20260602_183730315.TS_dish1.mp4,2637,89.56288421696158,314.0288016426331
PXL_20260602_183730315.TS_dish1.mp4,2637,89.56288421696158,325.76616347110354
PXL_20260602_183730315.TS_dish1.mp4,43053,1462.2490914648645,173.16587248447166
PXL_20260602_183730315.TS_dish1.mp4,43053,1462.2490914648645,190.4580405441571
PXL_20260602_183730315.TS_dish1.mp4,43053,1462.2490914648645,184.93990698268226
PXL_20260602_183730315.TS_dish1.mp4,43053,1462.2490914648645,345.78297234869797
PXL_20260602_183730315.TS_dish1.mp4,149238,5068.709031009068,93.60884019613171
